filename,width,height,class,xmin,ymin,xmax,ymax
63171c1284c5163171c1284c57_frame101_jpg.rf.687c09bffb558e5bcb4da2efa0d54a6f.jpg,640,640,Glass,205,123,635,406
62ddcec059ddb62ddcec059de2_frame3_jpg.rf.679e9c7840f655c700c244f36b328931.jpg,640,640,Plastic,140,177,525,335
62b453cf8b89762b453cf8b89d_frame38_jpg.rf.687c57f1c797288af5770bd5af176e9a.jpg,640,640,Metal,41,274,123,324
62b453cf8b89762b453cf8b89d_frame38_jpg.rf.687c57f1c797288af5770bd5af176e9a.jpg,640,640,Metal,107,264,245,390
62b453cf8b89762b453cf8b89d_frame38_jpg.rf.687c57f1c797288af5770bd5af176e9a.jpg,640,640,Bin,3,0,640,488
62bc37a7e064462bc37a7e064a_frame27_jpg.rf.6912b470c6a74dadfd0c113bdd124081.jpg,640,640,Metal,219,363,327,405
62bc37a7e064462bc37a7e064a_frame27_jpg.rf.6912b470c6a74dadfd0c113bdd124081.jpg,640,640,Bin,27,202,640,550
631f2b2a82d51631f2b2a82d57_frame28_jpg.rf.66474d3f805a7c1fde68b4cffa68333b.jpg,640,640,Glass,280,164,445,285
6387216fc50fc6387216fc5108_frame4_jpg.rf.6810e393fb91470e077ea3ec24aeb673.jpg,640,640,Metal,39,361,332,554
6387216fc50fc6387216fc5108_frame4_jpg.rf.6810e393fb91470e077ea3ec24aeb673.jpg,640,640,Bin,1,207,571,612
62d7fd17e247362d7fd17e2478_frame19_jpg.rf.690aeef0c31db9d3ff54fbd79d033813.jpg,640,640,Glass,321,234,640,393
62d7f647113d262d7f647113d9_frame65_jpg.rf.6929bbf04cc23da36fb7b4a8e7a5cea1.jpg,640,640,Glass,1,51,413,419
63296790d49f963296790d4a02_frame30_jpg.rf.6870383cc1b238ca27aa989988c8a068.jpg,640,640,Glass,235,211,551,399
633f00fd78f63633f00fd78f79_frame68_jpg.rf.6af9f4f1dd20c0bf78b131bbb9783207.jpg,640,640,Metal,425,173,520,234
633f00fd78f63633f00fd78f79_frame68_jpg.rf.6af9f4f1dd20c0bf78b131bbb9783207.jpg,640,640,Bin,3,388,425,410
633f00fd78f63633f00fd78f79_frame68_jpg.rf.6af9f4f1dd20c0bf78b131bbb9783207.jpg,640,640,Bin,1,36,604,341
62d17d37433c662d17d37433c9_frame17_jpg.rf.6961e4b39a360bf97739c49923b43a56.jpg,640,640,Glass,385,75,515,180
62d17d37433c662d17d37433c9_frame17_jpg.rf.6961e4b39a360bf97739c49923b43a56.jpg,640,640,Glass,123,132,372,297
62b43520ef6d262b43520ef6db_frame14_jpg.rf.6b10e50d316ce915b9fbe1593ae40ed3.jpg,640,640,Metal,292,171,603,380
62b43520ef6d262b43520ef6db_frame14_jpg.rf.6b10e50d316ce915b9fbe1593ae40ed3.jpg,640,640,Bin,21,0,639,417
6345580c0b3426345580c0b354_frame37_jpg.rf.6b1d46051a07e361dcf4080e039db998.jpg,640,640,Metal,212,500,352,569
6345580c0b3426345580c0b354_frame37_jpg.rf.6b1d46051a07e361dcf4080e039db998.jpg,640,640,Bin,1,280,588,640
636243361b3fb636243361b404_frame1_jpg.rf.6a47929b85ac063248ccc57545d39faa.jpg,640,640,Glass,0,2,368,488
63171c1284c5163171c1284c57_frame45_jpg.rf.6bcd0c60e30ea0b4400d94f864be48fb.jpg,640,640,Glass,1,68,417,631
62d7f647113d262d7f647113d9_frame78_jpg.rf.694b49f5b1858f8b39ad9015e7b4eda7.jpg,640,640,Glass,3,174,102,259
62d7f647113d262d7f647113d9_frame78_jpg.rf.694b49f5b1858f8b39ad9015e7b4eda7.jpg,640,640,Glass,111,189,428,420
62d7fe0d2495662d7fe0d24959_frame30_jpg.rf.6bcf3cc9527349db40e724f7bc73c379.jpg,640,640,Glass,197,164,324,225
62d7fda9a83a962d7fda9a83b1_frame9_jpg.rf.6bf56e2b6c5ba14f2bd765e36ffe2cd0.jpg,640,640,Glass,317,219,516,474
630b5b82e02ff630b5b82e0311_frame33_jpg.rf.6949031b6b1039f3db67f17428c0c334.jpg,640,640,Glass,209,286,459,415
630b5b82e02ff630b5b82e0311_frame33_jpg.rf.6949031b6b1039f3db67f17428c0c334.jpg,640,640,Glass,227,439,441,640
63175eb17be1e63175eb17be24_frame6_jpg.rf.69f72727a453305347cbe558730d36b9.jpg,640,640,Plastic,1,152,640,640
62b43520ef6d262b43520ef6db_frame26_jpg.rf.6b515fabcbbba317efe0de5f8b0fccfb.jpg,640,640,Metal,136,173,367,352
62b43520ef6d262b43520ef6db_frame26_jpg.rf.6b515fabcbbba317efe0de5f8b0fccfb.jpg,640,640,Bin,1,0,137,336
62b43520ef6d262b43520ef6db_frame26_jpg.rf.6b515fabcbbba317efe0de5f8b0fccfb.jpg,640,640,Bin,123,0,620,438
63204ee6e0b7f63204ee6e0b83_frame33_jpg.rf.69fd159cc37470d76fa51b69bd95d1fa.jpg,640,640,Metal,321,274,567,406
63204ee6e0b7f63204ee6e0b83_frame33_jpg.rf.69fd159cc37470d76fa51b69bd95d1fa.jpg,640,640,Bin,89,159,588,522
6409b96379eab6409b96379eb4_frame31_jpg.rf.6c039c40033313e0dc0a84eed72373cd.jpg,640,640,Glass,192,147,397,295
62d7f647113d262d7f647113d9_frame50_jpg.rf.6a49371bb2d7bb080efec030553d7e65.jpg,640,640,Glass,405,0,639,175
62d7f647113d262d7f647113d9_frame50_jpg.rf.6a49371bb2d7bb080efec030553d7e65.jpg,640,640,Glass,423,182,640,572
63f22a2944e6163f22a2944e62_frame68_jpg.rf.6c1087b1439f7625c6fc3292b7d3230b.jpg,640,640,Metal,11,7,305,234
63f22a2944e6163f22a2944e62_frame68_jpg.rf.6c1087b1439f7625c6fc3292b7d3230b.jpg,640,640,Bin,0,499,639,640
63f22a2944e6163f22a2944e62_frame68_jpg.rf.6c1087b1439f7625c6fc3292b7d3230b.jpg,640,640,Bin,0,0,639,423
63f22a2944e6163f22a2944e62_frame68_jpg.rf.6c1087b1439f7625c6fc3292b7d3230b.jpg,640,640,Bin,3,262,621,299
63f22a2944e6163f22a2944e62_frame68_jpg.rf.6c1087b1439f7625c6fc3292b7d3230b.jpg,640,640,Bin,0,541,637,640
63f22a2944e6163f22a2944e62_frame68_jpg.rf.6c1087b1439f7625c6fc3292b7d3230b.jpg,640,640,Bin,128,0,639,236
63f22a2944e6163f22a2944e62_frame68_jpg.rf.6c1087b1439f7625c6fc3292b7d3230b.jpg,640,640,Bin,0,0,639,640
62f4b2c38731e62f4b2c387327_frame7_jpg.rf.6ad9e75cb7e71005dc06302f1eb116d0.jpg,640,640,Metal,193,23,360,98
62f4b2c38731e62f4b2c387327_frame7_jpg.rf.6ad9e75cb7e71005dc06302f1eb116d0.jpg,640,640,Metal,227,108,588,364
62f4b2c38731e62f4b2c387327_frame7_jpg.rf.6ad9e75cb7e71005dc06302f1eb116d0.jpg,640,640,Metal,41,185,459,454
62f4b2c38731e62f4b2c387327_frame7_jpg.rf.6ad9e75cb7e71005dc06302f1eb116d0.jpg,640,640,Bin,1,138,640,640
62d7fe0d2495662d7fe0d24959_frame29_jpg.rf.695ea9db3319dee7eb667a64e9ec7829.jpg,640,640,Glass,181,124,339,221
63a02dac1a45263a02dac1a456_frame15_jpg.rf.6a7768c02421f6bd43eeb5dc96cb6d00.jpg,640,640,Metal,57,259,356,475
63a02dac1a45263a02dac1a456_frame15_jpg.rf.6a7768c02421f6bd43eeb5dc96cb6d00.jpg,640,640,Bin,3,128,575,534
6314929e863ee6314929e863f4_frame23_jpg.rf.6c16d37f6edf4013bf358cb4f4da9ee0.jpg,640,640,Plastic,197,130,299,250
62e3a20fdee3d62e3a20fdee45_frame9_jpg.rf.6c5cc615188e73e221fb891cf5a86831.jpg,640,640,Plastic,316,324,565,390
631f2b2a82d51631f2b2a82d57_frame38_jpg.rf.6ab8d9c28806db969f75b5a421abab17.jpg,640,640,Glass,187,132,348,242
62bc6172ebedd62bc6172ebee0_frame16_jpg.rf.6c43fdc7181755cb539cdd1cc3301e33.jpg,640,640,Metal,208,155,639,308
62bc6172ebedd62bc6172ebee0_frame16_jpg.rf.6c43fdc7181755cb539cdd1cc3301e33.jpg,640,640,Bin,3,244,540,556
62d7f647113d262d7f647113d9_frame55_jpg.rf.6cbd25968426257920ef370177a6dd4f.jpg,640,640,Glass,0,0,297,524
63296790d49f963296790d4a02_frame26_jpg.rf.6a5ddd04693de53b3105bd8c0c142f4c.jpg,640,640,Glass,54,236,429,392
638723509616f6387235096177_frame40_jpg.rf.6cbf244bb66d48a598613b8d7db51f05.jpg,640,640,Metal,203,272,287,366
638723509616f6387235096177_frame40_jpg.rf.6cbf244bb66d48a598613b8d7db51f05.jpg,640,640,Bin,1,3,639,555
62d7fe0d2495662d7fe0d24959_frame15_jpg.rf.6ad22b8bd87b48f54d773d41948c111f.jpg,640,640,Glass,313,308,639,640
62ddcec059ddb62ddcec059de2_frame3_jpg.rf.6c5e6718b3bdf0e5f1bcb78c30e2a3b2.jpg,640,640,Plastic,115,177,500,335
62bc6172ebedd62bc6172ebee0_frame38_jpg.rf.6cb3558c538e47dec8b48fdbc992271c.jpg,640,640,Metal,433,246,585,309
62bc6172ebedd62bc6172ebee0_frame38_jpg.rf.6cb3558c538e47dec8b48fdbc992271c.jpg,640,640,Metal,284,341,549,456
63f22a2944e6163f22a2944e62_frame69_jpg.rf.6e33a3ad10ba96712448767359b0eaee.jpg,640,640,Metal,339,7,635,234
63f22a2944e6163f22a2944e62_frame69_jpg.rf.6e33a3ad10ba96712448767359b0eaee.jpg,640,640,Bin,1,0,640,640
62b453cf8b89762b453cf8b89d_frame55_jpg.rf.6dcc59abb43379451cdaf677d46ae11d.jpg,640,640,Metal,412,254,577,380
62b453cf8b89762b453cf8b89d_frame55_jpg.rf.6dcc59abb43379451cdaf677d46ae11d.jpg,640,640,Bin,0,0,639,492
62b43520ef6d262b43520ef6db_frame5_jpg.rf.6efb3208dde1d63fda415cf8cf0dd500.jpg,640,640,Metal,268,212,639,460
62b43520ef6d262b43520ef6db_frame5_jpg.rf.6efb3208dde1d63fda415cf8cf0dd500.jpg,640,640,Bin,519,61,572,219
62b43520ef6d262b43520ef6db_frame5_jpg.rf.6efb3208dde1d63fda415cf8cf0dd500.jpg,640,640,Bin,513,61,572,215
62b43520ef6d262b43520ef6db_frame5_jpg.rf.6efb3208dde1d63fda415cf8cf0dd500.jpg,640,640,Bin,1,0,431,423
63204ee6e0b7f63204ee6e0b83_frame40_jpg.rf.6d83769f16e49a0b8798b6e37a464ed5.jpg,640,640,Metal,283,311,361,408
63204ee6e0b7f63204ee6e0b83_frame40_jpg.rf.6d83769f16e49a0b8798b6e37a464ed5.jpg,640,640,Bin,61,165,636,640
638723509616f6387235096177_frame35_jpg.rf.6e79f20a9df1fbc25c3247533f4a0c19.jpg,640,640,Metal,3,215,237,452
638723509616f6387235096177_frame35_jpg.rf.6e79f20a9df1fbc25c3247533f4a0c19.jpg,640,640,Bin,1,0,619,517
62c5233f597e562c5233f597fb_frame77_jpg.rf.6cc3d82f0b9c8d4f9de2d0e1c825a780.jpg,640,640,Glass,400,242,461,280
62c5233f597e562c5233f597fb_frame77_jpg.rf.6cc3d82f0b9c8d4f9de2d0e1c825a780.jpg,640,640,Glass,315,236,399,304
62c5233f597e562c5233f597fb_frame77_jpg.rf.6cc3d82f0b9c8d4f9de2d0e1c825a780.jpg,640,640,Glass,212,284,339,415
6350d314dd2e16350d314dd2ed_frame9_jpg.rf.6d31f5e1c2168813bafc45cb13dc35a5.jpg,640,640,Glass,85,231,640,570
62ddcec059ddb62ddcec059de2_frame0_jpg.rf.6fbc81c272294d0fa0afc8bd27fb02ba.jpg,640,640,Plastic,51,122,571,288
63917728965bb63917728965c5_frame9_jpg.rf.72025ab051584f85e031cdb921a7e680.jpg,640,640,Metal,272,286,557,540
63917728965bb63917728965c5_frame9_jpg.rf.72025ab051584f85e031cdb921a7e680.jpg,640,640,Bin,1,242,537,640
63917728965bb63917728965c5_frame9_jpg.rf.72025ab051584f85e031cdb921a7e680.jpg,640,640,Bin,546,333,639,468
63917728965bb63917728965c5_frame9_jpg.rf.72025ab051584f85e031cdb921a7e680.jpg,640,640,Bin,1,242,537,640
62d7fe0d2495662d7fe0d24959_frame29_jpg.rf.6f20046cf9685628a9b50f7bd592fa76.jpg,640,640,Glass,301,124,459,221
6314929e863ee6314929e863f4_frame0_jpg.rf.7171308d0ddaa32cc9c352072fdfa69e.jpg,640,640,Plastic,201,93,289,247
6314929e863ee6314929e863f4_frame0_jpg.rf.7171308d0ddaa32cc9c352072fdfa69e.jpg,640,640,Plastic,203,93,289,247
6387216fc50fc6387216fc5108_frame17_jpg.rf.7107a84092aaa89beb43d802379a5c84.jpg,640,640,Metal,269,400,339,472
6387216fc50fc6387216fc5108_frame17_jpg.rf.7107a84092aaa89beb43d802379a5c84.jpg,640,640,Metal,344,429,407,487
6387216fc50fc6387216fc5108_frame17_jpg.rf.7107a84092aaa89beb43d802379a5c84.jpg,640,640,Metal,243,401,340,488
6387216fc50fc6387216fc5108_frame17_jpg.rf.7107a84092aaa89beb43d802379a5c84.jpg,640,640,Bin,1,222,596,640
62c5233f597e562c5233f597fb_frame50_jpg.rf.6eafea698f6042ad8ea58449cd41fac8.jpg,640,640,Glass,0,58,343,380
62c5233f597e562c5233f597fb_frame50_jpg.rf.6eafea698f6042ad8ea58449cd41fac8.jpg,640,640,Bin,221,47,640,487
62bc37a7e064462bc37a7e064a_frame26_jpg.rf.6ec5e1de6619bb402bca9793422c44d1.jpg,640,640,Metal,315,345,403,403
62bc37a7e064462bc37a7e064a_frame26_jpg.rf.6ec5e1de6619bb402bca9793422c44d1.jpg,640,640,Bin,0,198,612,547
63296790d49f963296790d4a02_frame3_jpg.rf.6fa3338ca52e708cb620eb9e25c6f014.jpg,640,640,Glass,1,269,439,555
62b5c68b8a86362b5c68b8a867_frame5_jpg.rf.6f22d4005e8cfdda18f026a642ae729b.jpg,640,640,Metal,327,298,639,640
62b5c68b8a86362b5c68b8a867_frame5_jpg.rf.6f22d4005e8cfdda18f026a642ae729b.jpg,640,640,Bin,100,134,637,611
62ab2cba6d6fa62ab2cba6d701_frame39_jpg.rf.6fb39210105b1c4a401eb38dab668294.jpg,640,640,Plastic,92,248,319,318
62c692e42087e62c692e420884_frame35_jpg.rf.6de5fb3413e078ec1b38090500c25fca.jpg,640,640,Metal,361,192,528,300
62c692e42087e62c692e420884_frame35_jpg.rf.6de5fb3413e078ec1b38090500c25fca.jpg,640,640,Bin,43,0,637,462
63971668873496397166887351_frame7_jpg.rf.7231b69cb403dfa9cd11bc11f9ddf188.jpg,640,640,Metal,268,103,537,275
63971668873496397166887351_frame7_jpg.rf.7231b69cb403dfa9cd11bc11f9ddf188.jpg,640,640,Bin,1,24,636,469
62a88bd71e46f62a88bd71e478_frame28_jpg.rf.6e8da8ff13c3d6b550162f86b6e553d3.jpg,640,640,Plastic,107,0,608,620
62f4b2c38731e62f4b2c387327_frame26_jpg.rf.6e62c54f25851f39aac46d1ad14028f3.jpg,640,640,Metal,225,37,364,95
62f4b2c38731e62f4b2c387327_frame26_jpg.rf.6e62c54f25851f39aac46d1ad14028f3.jpg,640,640,Metal,44,104,439,389
6304a2346f3976304a2346f39c_frame49_jpg.rf.6d8e158881f3c351d56c7b946c12df1e.jpg,640,640,Glass,323,323,432,380
62b0acf7591de62b0acf7591e7_frame16_jpg.rf.720674ee2bb58870ce36b83aefee4244.jpg,640,640,Metal,449,2,640,86
62b0acf7591de62b0acf7591e7_frame16_jpg.rf.720674ee2bb58870ce36b83aefee4244.jpg,640,640,Bin,115,236,640,631
63204ee6e0b7f63204ee6e0b83_mp4-1_jpg.rf.7056e06f928e2b40b0a36565b21f6a9c.jpg,640,640,Metal,0,409,265,546
63204ee6e0b7f63204ee6e0b83_mp4-1_jpg.rf.7056e06f928e2b40b0a36565b21f6a9c.jpg,640,640,Bin,1,158,501,524
62c692e42087e62c692e420884_frame60_jpg.rf.71b69699baebfd5a7e3ac24293ca046a.jpg,640,640,Metal,111,231,249,322
62c692e42087e62c692e420884_frame60_jpg.rf.71b69699baebfd5a7e3ac24293ca046a.jpg,640,640,Bin,1,0,525,436
62bc6172ebedd62bc6172ebee0_frame26_jpg.rf.72355096fd63e9710bf1eb7bea244758.jpg,640,640,Metal,71,204,473,388
62bc6172ebedd62bc6172ebee0_frame26_jpg.rf.72355096fd63e9710bf1eb7bea244758.jpg,640,640,Bin,181,281,639,560
62c5233f597e562c5233f597fb_frame39_jpg.rf.725a13693bea4d9e9b5ab1f30cdc4488.jpg,640,640,Glass,339,59,639,454
62c5233f597e562c5233f597fb_frame39_jpg.rf.725a13693bea4d9e9b5ab1f30cdc4488.jpg,640,640,Bin,0,0,411,425
62c5233f597e562c5233f597fb_frame37_jpg.rf.72b39d8bfb3400788cc9f64d76b872ff.jpg,640,640,Glass,349,58,639,452
62c5233f597e562c5233f597fb_frame37_jpg.rf.72b39d8bfb3400788cc9f64d76b872ff.jpg,640,640,Bin,0,0,412,410
63171c1284c5163171c1284c57_frame38_jpg.rf.7261f543b23e08470f6271d61b084914.jpg,640,640,Glass,327,136,640,640
62ac3ee0d10b362ac3ee0d10ba_frame8_jpg.rf.72e3430dc020bc19dcab3aeccc3946df.jpg,640,640,Plastic,296,206,545,399
63171c1284c5163171c1284c57_frame85_jpg.rf.7323e7fe7628215ff40d23c56cc0374d.jpg,640,640,Glass,0,0,443,424
62bf296b26d2162bf296b26d27_frame60_jpg.rf.72e189a1e7e4018d46c8aae4e9789db4.jpg,640,640,Metal,256,392,331,461
62b308b0205ab62b308b0205b3_frame19_jpg.rf.735d764bef7537d5980842ba5ffab4db.jpg,640,640,Metal,153,216,267,269
62b308b0205ab62b308b0205b3_frame19_jpg.rf.735d764bef7537d5980842ba5ffab4db.jpg,640,640,Bin,36,308,460,640
62b308b0205ab62b308b0205b3_frame19_jpg.rf.735d764bef7537d5980842ba5ffab4db.jpg,640,640,Bin,392,386,640,587
633f00fd78f63633f00fd78f79_frame40_jpg.rf.75a0591df1825ae49dfb13e2b489f9d2.jpg,640,640,Metal,435,185,565,291
633f00fd78f63633f00fd78f79_frame40_jpg.rf.75a0591df1825ae49dfb13e2b489f9d2.jpg,640,640,Bin,0,84,633,424
638dd39c36f99638dd39c36fa0_frame10_jpg.rf.75b1ef8c899af1ba1c52b7c23a456e0e.jpg,640,640,Metal,285,335,377,396
638dd39c36f99638dd39c36fa0_frame10_jpg.rf.75b1ef8c899af1ba1c52b7c23a456e0e.jpg,640,640,Bin,1,122,620,640
62d7fda9a83a962d7fda9a83b1_frame14_jpg.rf.72d0dc62909d13e6ba1d65b5cf60e21a.jpg,640,640,Glass,184,165,324,241
633f00fd78f63633f00fd78f79_frame43_jpg.rf.7587e53e8b340674212ee5dbee82947a.jpg,640,640,Metal,427,188,551,290
633f00fd78f63633f00fd78f79_frame43_jpg.rf.7587e53e8b340674212ee5dbee82947a.jpg,640,640,Bin,0,79,639,420
62a3371f42f9562a3371f42f9c_frame84_jpg.rf.76214255626c9a32169bebd2caf977aa.jpg,640,640,Other,0,479,349,495
62c692e42087e62c692e420884_frame3_jpg.rf.758cc0309053783cdc0bdff858533520.jpg,640,640,Metal,125,273,419,365
63171c1284c5163171c1284c57_frame3_jpg.rf.76197545449eb5e7074a16565b51aead.jpg,640,640,Glass,193,156,640,640
62d7fe0d2495662d7fe0d24959_frame1_jpg.rf.76a4225ee9faf2c0dd5b588ca3890f0d.jpg,640,640,Glass,371,620,469,640
62a83b642181862a83b6421821_frame45_jpg.rf.76b57d4fc423e13bf46f2365fbe9bfd1.jpg,640,640,Plastic,279,231,640,404
62a3371f42f9562a3371f42f9c_frame102_jpg.rf.74368ec2b3bec1eda61b49f9579eda5a.jpg,640,640,Glass,13,200,71,240
62a3371f42f9562a3371f42f9c_frame102_jpg.rf.74368ec2b3bec1eda61b49f9579eda5a.jpg,640,640,Glass,73,176,161,253
62a3371f42f9562a3371f42f9c_frame102_jpg.rf.74368ec2b3bec1eda61b49f9579eda5a.jpg,640,640,Glass,191,196,393,407
62a3371f42f9562a3371f42f9c_frame102_jpg.rf.74368ec2b3bec1eda61b49f9579eda5a.jpg,640,640,Bin,169,172,523,518
636243361b3fb636243361b404_frame39_jpg.rf.7458421b30eeef05cad68ec49e834d99.jpg,640,640,Glass,23,100,444,409
630b5b82e02ff630b5b82e0311_frame43_jpg.rf.741e1ad360decd0ab13df941c977cbc0.jpg,640,640,Glass,129,326,384,640
631f2b2a82d51631f2b2a82d57_frame26_jpg.rf.76dc6e6e190f3ae38e874d7678fb77b8.jpg,640,640,Glass,187,134,356,290
62d7fda9a83a962d7fda9a83b1_frame16_jpg.rf.7533aef02fedf0169d326d7b6ade2ae8.jpg,640,640,Glass,219,201,293,251
633f00fd78f63633f00fd78f79_frame24_jpg.rf.74985deefba0905429b26b12565c3ba4.jpg,640,640,Metal,437,132,640,252
633f00fd78f63633f00fd78f79_frame24_jpg.rf.74985deefba0905429b26b12565c3ba4.jpg,640,640,Bin,0,90,640,431
62b3110043a4362b3110043a49_frame2_jpg.rf.76716000e68ff0e101fb1414fa15635b.jpg,640,640,Metal,219,206,435,355
62b3110043a4362b3110043a49_frame2_jpg.rf.76716000e68ff0e101fb1414fa15635b.jpg,640,640,Bin,100,106,639,508
62a3371f42f9562a3371f42f9c_frame1_jpg.rf.76c378ff43f1cafe8a4eb04f79496bdf.jpg,640,640,Glass,1,131,379,640
633f00fd78f63633f00fd78f79_frame9_jpg.rf.763161efc4a00a31072fe0557d3b2db3.jpg,640,640,Metal,421,196,640,302
633f00fd78f63633f00fd78f79_frame9_jpg.rf.763161efc4a00a31072fe0557d3b2db3.jpg,640,640,Bin,1,124,640,456
62bf296b26d2162bf296b26d27_frame25_jpg.rf.766fb1f07c1c1581ced7f21a7baf32bb.jpg,640,640,Metal,223,226,484,426
62bf296b26d2162bf296b26d27_frame25_jpg.rf.766fb1f07c1c1581ced7f21a7baf32bb.jpg,640,640,Metal,223,226,484,426
62bf296b26d2162bf296b26d27_frame25_jpg.rf.766fb1f07c1c1581ced7f21a7baf32bb.jpg,640,640,Bin,56,181,639,569
62c5233f597e562c5233f597fb_frame74_jpg.rf.75366ec3c02bed165378cf60d974c896.jpg,640,640,Glass,172,228,233,269
62c5233f597e562c5233f597fb_frame74_jpg.rf.75366ec3c02bed165378cf60d974c896.jpg,640,640,Glass,237,215,321,289
62c5233f597e562c5233f597fb_frame74_jpg.rf.75366ec3c02bed165378cf60d974c896.jpg,640,640,Glass,315,256,449,407
62b308b0205ab62b308b0205b3_frame26_jpg.rf.77d890c4c4c6bde26375c6faea191f38.jpg,640,640,Metal,257,364,348,398
62bc37a7e064462bc37a7e064a_frame6_jpg.rf.77d87f47faf8a9f788207ffa47f2b8d4.jpg,640,640,Metal,96,272,267,373
62bc37a7e064462bc37a7e064a_frame6_jpg.rf.77d87f47faf8a9f788207ffa47f2b8d4.jpg,640,640,Bin,21,168,640,511
633f00fd78f63633f00fd78f79_frame69_jpg.rf.772fa67d1ec23261ec5b49746b69b8a0.jpg,640,640,Metal,120,172,215,233
633f00fd78f63633f00fd78f79_frame69_jpg.rf.772fa67d1ec23261ec5b49746b69b8a0.jpg,640,640,Bin,0,33,640,391
633f00fd78f63633f00fd78f79_frame69_jpg.rf.772fa67d1ec23261ec5b49746b69b8a0.jpg,640,640,Bin,1,32,640,391
6304a2346f3976304a2346f39c_frame9_jpg.rf.777f973a979fb6d88f33b220a5380065.jpg,640,640,Glass,479,369,640,485
62bc6172ebedd62bc6172ebee0_frame19_jpg.rf.76e6048fc7bed0a1607a7ccf766354b6.jpg,640,640,Metal,193,164,640,320
62bc6172ebedd62bc6172ebee0_frame19_jpg.rf.76e6048fc7bed0a1607a7ccf766354b6.jpg,640,640,Bin,0,244,539,577
62d66e7807ebd62d66e7807ec6_frame36_jpg.rf.7721f332b1a2556846a4df6d383ccd70.jpg,640,640,Plastic,407,259,612,428
6308837225e8e6308837225e9e_frame45_jpg.rf.7739f01b2650eafb876842b4dc6d640f.jpg,640,640,Plastic,264,265,492,455
6350d314dd2e16350d314dd2ed_frame30_jpg.rf.778f9e0c4bcca5e061bc1bb626e5068e.jpg,640,640,Glass,1,244,573,566
638898d62650b638898d626515_frame24_jpg.rf.77a5e1b2f53b15f08e46ad04a6fb022d.jpg,640,640,Glass,204,157,307,331
6308837225e8e6308837225e9e_frame11_jpg.rf.7a4cfea735a150ea46c152f58bf0ae3a.jpg,640,640,Plastic,2,256,269,450
63175eb17be1e63175eb17be24_frame41_jpg.rf.78c12e301199cca96cdf8156b6257760.jpg,640,640,Plastic,27,287,380,640
633f00fd78f63633f00fd78f79_frame54_jpg.rf.7807f24d3579ddda4b13e49e7ef6ebbb.jpg,640,640,Metal,417,180,528,267
633f00fd78f63633f00fd78f79_frame54_jpg.rf.7807f24d3579ddda4b13e49e7ef6ebbb.jpg,640,640,Bin,0,65,636,409
62d66e7807ebd62d66e7807ec6_frame17_jpg.rf.77412c9affb0f800ecdd16963644cf9c.jpg,640,640,Plastic,1,246,188,472
62d7f647113d262d7f647113d9_frame20_jpg.rf.77f8aa4af514b8a1ccac7b0ccf37a34d.jpg,640,640,Glass,1,0,343,640
62d7f647113d262d7f647113d9_frame24_jpg.rf.78245e28e5388a27408c8e9dccad0c8c.jpg,640,640,Glass,0,0,332,632
62a3371f42f9562a3371f42f9c_frame46_jpg.rf.7892a1205bc683666c4b3acaad1f5c02.jpg,640,640,Glass,0,83,239,296
62a3371f42f9562a3371f42f9c_frame46_jpg.rf.7892a1205bc683666c4b3acaad1f5c02.jpg,640,640,Glass,0,276,264,640
63f22a2944e6163f22a2944e62_frame71_jpg.rf.78e8ec2c21e9103de92f0f45bff777d7.jpg,640,640,Metal,3,2,288,228
63f22a2944e6163f22a2944e62_frame71_jpg.rf.78e8ec2c21e9103de92f0f45bff777d7.jpg,640,640,Bin,0,0,639,640
62d7fe0d2495662d7fe0d24959_frame14_jpg.rf.7a63b1d1c28f1d9ea735448bd744020a.jpg,640,640,Glass,307,315,640,640
63f22a2944e6163f22a2944e62_frame48_jpg.rf.797bbb40234c9e51a87ef959bc6d9c0d.jpg,640,640,Metal,144,0,344,142
63f22a2944e6163f22a2944e62_frame48_jpg.rf.797bbb40234c9e51a87ef959bc6d9c0d.jpg,640,640,Bin,1,533,640,640
63f22a2944e6163f22a2944e62_frame48_jpg.rf.797bbb40234c9e51a87ef959bc6d9c0d.jpg,640,640,Bin,1,7,640,350
63171c1284c5163171c1284c57_frame94_jpg.rf.75be296b7481c2528353e1eb376303e0.jpg,640,640,Glass,0,90,483,403
62c5233f597e562c5233f597fb_frame49_jpg.rf.7a6e4748e095e40244839e187138b23d.jpg,640,640,Glass,0,63,329,393
62c5233f597e562c5233f597fb_frame49_jpg.rf.7a6e4748e095e40244839e187138b23d.jpg,640,640,Bin,3,0,241,95
62c5233f597e562c5233f597fb_frame49_jpg.rf.7a6e4748e095e40244839e187138b23d.jpg,640,640,Bin,151,44,615,408
62bc6172ebedd62bc6172ebee0_frame17_jpg.rf.7aabe81bb8c231c2cf8aae32c82dbf05.jpg,640,640,Metal,201,153,636,310
62bc6172ebedd62bc6172ebee0_frame17_jpg.rf.7aabe81bb8c231c2cf8aae32c82dbf05.jpg,640,640,Bin,1,239,529,565
631f2b2a82d51631f2b2a82d57_frame36_jpg.rf.799e16ee96492ffda7b6aadad09b1661.jpg,640,640,Glass,285,89,411,250
638898d62650b638898d626515_frame24_jpg.rf.7b480ca2196cea7f25d204a0d9bb15d5.jpg,640,640,Glass,333,157,436,331
62d7f647113d262d7f647113d9_frame51_jpg.rf.7c2698265462deeae2616524fbc3354d.jpg,640,640,Glass,0,0,259,572
